name,category,Protein,Carbohydrates,Sugar,Fat,Fiber,Sodium,allergen,allergen_milk,allergen_nuts,allergen_soybeans,allergen_gluten,allergen_eggs,calculated_nutriscore,health_class
Bebida de avena barista - Aldi,drinks,14.0,7.0,41.0,29.935,20.232014218009482,2.62,Allergens: Milk,1,0,0,0,0,2,Neutral
ISKUB Elderflower drink - IKEA - 500 ml,drinks,0.0,2.3,2.3,0.0,12.751875527426158,0.0,Allergens: Milk,1,0,0,0,0,2,Neutral
Kefir artesana - 350 ml,drinks,3.8,4.8,4.6,2.1,12.751875527426158,0.16,Allergens: Milk,1,0,0,0,0,2,Neutral
organic elderflower - Whole Earth,drinks,0.0,6.5,6.4,0.0,12.751875527426158,0.0,Allergens: Milk,1,0,0,0,0,2,Neutral
Gönrgy Blueberry Coconut - Gönergy - 500ml,drinks,0.0,0.0,0.0,0.0,0.0,0.0,Allergens: Milk,1,0,0,0,0,2,Neutral
Boisson au soja bio -  - 1l,drinks,3.6,1.6,0.8,0.3,0.5,2.62,Allergens: Soybeans,0,0,1,0,0,3,Harmful
Biocol Skimmed Milk - 1l,drinks,12.055957255343081,14.729708803611738,13.901433217189314,11.578162962962963,12.751875527426158,2.62,Allergens: Milk,1,0,0,0,0,1,Beneficial
Glowberry - PRIME,drinks,0.0,1.0,0.4,11.578162962962963,12.751875527426158,0.015,Allergens: Milk,1,0,0,0,0,2,Neutral
Kombucha Mango - Goodness Group - 1l,drinks,0.0,1.0,0.0,0.0,0.0,0.14,Allergens: Milk,1,0,0,0,0,3,Harmful
Bebida à Base de Aveia - Pingo Doce - 1 l,drinks,0.8,7.6,5.7,0.1,0.5,0.1,Allergens: Gluten,0,0,0,1,0,3,Harmful
7 up - 330 ml,drinks,0.0,0.0,0.0,0.0,0.0,0.039,Allergens: Gluten,0,0,0,1,0,3,Harmful
Unsweetened Oatmilk - Oatly - 64 fl oz (1/2 gal) (1.89 L),drinks,0.0,2.5,13.901433217189314,11.578162962962963,12.751875527426158,0.12,Allergens: Gluten,0,0,0,1,0,2,Neutral
Mandel Drink ohne Zucker - Rewe Bio,drinks,0.7,0.0,0.0,0.2,12.751875527426158,0.12,Allergens: Nuts,0,1,0,0,0,2,Neutral
Cherry and Raspberry Daily A-Z Vitamins (with caffeine) - Huel - 330ml,drinks,0.0,1.3,0.3,0.0,1.0,2.62,Allergens: Nuts,0,1,0,0,0,3,Harmful
Vitamin drink - Saskia - 500 ml,drinks,14.52,76.0,32.0,29.935,20.232014218009482,2.62,Allergens: Nuts,0,1,0,0,0,2,Neutral
High Protein Drink Vanille - Milbona - 350ml,drinks,10.0,4.86,4.86,0.114,12.751875527426158,0.111,Allergens: Milk,1,0,0,0,0,1,Beneficial
Fanta Madness 2 l - Coca Cola - 2L,drinks,0.0,8.4,8.4,11.578162962962963,0.0,0.01,Allergens: Milk,1,0,0,0,0,3,Harmful
lime and yuzu mojito - Belvoir Farm - 750ml,drinks,0.0,8.2,7.7,11.578162962962963,12.751875527426158,0.0,Allergens: Milk,1,0,0,0,0,2,Neutral
High Protein Drink Chocolate - Milbona,drinks,10.6,5.3,5.1,0.2,0.4,0.138,Allergens: Milk,1,0,0,0,0,2,Neutral
Organic & Raw Gingerade - GT's,drinks,0.0,2.54,0.634,0.0,0.0,0.005,Allergens: Milk,1,0,0,0,0,3,Harmful
Coconut Milk Beverage Unsweetened Refrigerated Half Gallon Organic - So Delicious - 1.89 L,drinks,0.0,0.417,0.0,0.0,0.0,0.026,Allergens: Milk,1,0,0,0,0,3,Harmful
"Vitamin water, vitaminwater zero squeezed, lemonade, lemonade - Glaceau",drinks,0.0,0.85,0.0,0.0,12.751875527426158,0.0,Allergens: Milk,1,0,0,0,0,2,Neutral
Organic Kombucha Pink Lady Apple - Health·Ade - 16 oz,drinks,0.0,4.02,2.96,11.578162962962963,12.751875527426158,2.62,Allergens: Milk,1,0,0,0,0,2,Neutral
Peperkoek met Walnoten - Vondelmolen - 400g,drinks,3.9,70.0,39.0,0.7,3.2,0.31,"Allergens: Gluten, Milk, Nuts",1,1,0,1,0,3,Harmful
Pom'Potes - materne - 4 * 90g,drinks,0.501,12.4,11.2,0.5,12.751875527426158,0.01,"Allergens: Gluten, Milk, Nuts",1,1,0,1,0,2,Neutral
"Cola Zero - Intermarché - 1,5 l",drinks,0.5,0.5,0.5,0.1,12.751875527426158,0.01,,0,0,0,0,0,2,Neutral
Actimel erdbeere - Danone - 752 ml,drinks,2.8,12.0,11.9,1.0,12.751875527426158,0.1,Allergens: Milk,1,0,0,0,0,2,Neutral
Limonade Bio Fruit De La Passion - Lemonaid beverages gmbh - 330 ml,drinks,14.52,59.0,55.0,29.935,20.232014218009482,2.62,Allergens: Milk,1,0,0,0,0,2,Neutral
fritz-kola - 0.5 l,drinks,0.1,9.9,9.9,0.1,12.751875527426158,0.1,Allergens: Milk,1,0,0,0,0,2,Neutral
Vimto Bev Drinks Fizzy - 330ml,drinks,0.0,4.4,4.8,0.0,0.0,0.01,Allergens: Milk,1,0,0,0,0,3,Harmful
Fever-Tree - 200 ml,drinks,14.52,41.0,54.0,29.935,12.751875527426158,2.62,Allergens: Milk,1,0,0,0,0,2,Neutral
Sojamelk - Delhaize - 1 l,drinks,3.0,2.5,2.5,0.3,0.7,0.0,Allergens: Soybeans,0,0,1,0,0,2,Neutral
Alpro Soya Chocolate - 1L,drinks,3.3,7.9,6.4,0.6,2.2,0.14,"Allergens: Gluten, Soybeans",0,0,1,1,0,2,Neutral
Фанта лимон - Fanta - 1.5 л,drinks,0.0,4.6,4.6,0.0,0.0,0.02,"Allergens: Gluten, Soybeans",0,0,1,1,0,3,Harmful
Fanta limón zero azúcares - 330 ml,drinks,0.0,0.0,0.0,0.0,0.0,0.06,"Allergens: Gluten, Soybeans",0,0,1,1,0,3,Harmful
RAL FLAVDURS - Oasis - 500ml,drinks,0.0,4.1,4.0,0.0,12.751875527426158,0.08,Allergens: Orange,0,0,0,0,0,2,Neutral
Orange - Coca-Cola - 1.75L,drinks,0.0,10.8,10.8,0.0,12.751875527426158,0.01,Allergens: Orange,0,0,0,0,0,2,Neutral
Fanta Fruit Twist 500 Ml,drinks,0.0,4.8,4.8,11.578162962962963,12.751875527426158,2.62,"Allergens: Apple, Orange",0,0,0,0,0,2,Neutral
Coca Cola - The Coco-Cola Company - 330 ml,drinks,0.0,10.6,10.6,0.0,12.751875527426158,0.0,"Allergens: Apple, Orange",0,0,0,0,0,2,Neutral
Tónica Original - Schweppes - 25 cl,drinks,0.0,5.76,5.76,0.0,12.751875527426158,0.008,"Allergens: Apple, Orange",0,0,0,0,0,2,Neutral
Bambu - A.Vogel - 200 gram,drinks,3.1,82.0,16.0,0.5,12.751875527426158,0.45,Allergens: Gluten,0,0,0,1,0,2,Neutral
Schweppes Mandarin - 500 ml,drinks,0.0,10.7,10.7,0.0,12.751875527426158,0.0,Allergens: Gluten,0,0,0,1,0,2,Neutral
heidelbeere - Red Bull - 250ml,drinks,0.0,11.0,11.0,0.0,12.751875527426158,0.1,Allergens: Gluten,0,0,0,1,0,2,Neutral
Cola - Freeway - 33 cl,drinks,0.1,4.9,4.8,0.1,0.1,0.01,Allergens: Gluten,0,0,0,1,0,3,Harmful
Pepsi Drink 750ml - The Coca-Cola Company - 11,drinks,12.055957255343081,14.729708803611738,13.901433217189314,11.578162962962963,12.751875527426158,2.62,Allergens: Gluten,0,0,0,1,0,1,Beneficial
Cherry & Sparkling Water - Dalston's - 330ml,drinks,0.0,3.7,3.6,11.578162962962963,12.751875527426158,0.0,Allergens: Gluten,0,0,0,1,0,2,Neutral
Long Life Almond Unsweetened - Asda - 1 l,drinks,0.8,0.0,13.901433217189314,0.8,0.4,0.148,Allergens: Nuts,0,1,0,0,0,3,Harmful
Schweppes zero - 1L,drinks,0.0,0.3,0.3,0.0,0.0,0.0,Allergens: Orange,0,0,0,0,0,3,Harmful
STARBUCKS MILK AND COFFEE DRINK - 250ml,drinks,2.2,16.8,15.7,0.3,0.7,0.25,Allergens: Milk,1,0,0,0,0,3,Harmful
Diet Coke - 6pk/16.9 fl oz Bottles,drinks,0.0,0.0,13.901433217189314,11.578162962962963,12.751875527426158,0.03,Allergens: Milk,1,0,0,0,0,2,Neutral
Sparkling soda water grapefruit citrus - Fresca,drinks,0.0,0.079,0.0,0.0,0.0,0.025,Allergens: Milk,1,0,0,0,0,3,Harmful
Organic Kefir Cultured Whole Milk - Life way,drinks,4.17,3.75,0.0,0.0,0.0,0.13,Allergens: Milk,1,0,0,0,0,2,Neutral
Cranberry juice drink - Aldi - 1l,drinks,0.0,1.6,0.8,0.0,0.0,0.0,Allergens: Milk,1,0,0,0,0,3,Harmful
Oat drink - Morrisons - 71G,drinks,14.52,1.0,18.0,12.0,12.751875527426158,1.0,Allergens: Gluten,0,0,0,1,0,1,Beneficial
Panaché - Carrefour - 25 cl,drinks,14.52,3.0,23.0,2.0,12.751875527426158,2.62,Allergens: Gluten,0,0,0,1,0,1,Beneficial
This is food alpine chocolate - Yfood - 500 ml,drinks,6.8,7.2,4.4,1.0,1.74,0.16,Allergens: Milk,1,0,0,0,0,2,Neutral
Celsius Peach Mango Green Tea - 12oz,drinks,0.0,0.563,13.901433217189314,11.578162962962963,12.751875527426158,0.004,Allergens: Milk,1,0,0,0,0,2,Neutral
Kombucha - nexba,drinks,0.0,0.2,0.0,0.0,0.0,0.001,Allergens: Milk,1,0,0,0,0,3,Harmful
Unsweetened oat drink - Califia,drinks,14.52,11.0,14.0,29.935,20.232014218009482,2.62,Allergens: Gluten,0,0,0,1,0,2,Neutral
Coca cola Original Taste 300ml can - 300 ml,drinks,0.0,10.9,10.6,0.0,0.0,0.0,Allergens: Gluten,0,0,0,1,0,3,Harmful
Coca-Cola Zero Sugar - Coca-Cola European Partners Norge AS - 1.5 l,drinks,0.0,0.0,0.0,0.0,0.0,0.02,Allergens: Gluten,0,0,0,1,0,3,Harmful
High Protein Drink - Milbona - 350 g,drinks,10.0,4.7,4.6,0.1,0.4,0.13,Allergens: Milk,1,0,0,0,0,2,Neutral
Bio soja drink calcium - dm - 1 l,drinks,2.8,1.6,0.7,0.4,0.2,0.25,Allergens: Soybeans,0,0,1,0,0,2,Neutral
Coca-Cola Zero Azúcar 24x330ml - 24 x 330 ml,drinks,0.0,0.0,0.0,0.0,0.0,0.01,Allergens: Soybeans,0,0,1,0,0,3,Harmful
Light Hot Chocolate Drink - Dairyfine - 300g,drinks,11.1,64.8,40.6,3.5,7.5,1.72,Allergens: Milk,1,0,0,0,0,2,Neutral
Galexy vegan hot choc,drinks,4.7,75.0,33.0,6.0,12.751875527426158,1.0,Allergens: Milk,1,0,0,0,0,2,Neutral
Soia Drink Cacao - my BIO - 1 l,drinks,3.0,6.5,6.0,0.4,12.751875527426158,0.1,Allergens: Soybeans,0,0,1,0,0,2,Neutral
Protein Drink Mango Flavour - YoPRO - 300 g / 291 ml,drinks,8.3,5.4,5.2,0.3,12.751875527426158,0.17,Allergens: Milk,1,0,0,0,0,1,Beneficial
Sparkling spring water - Rubicon - 500 ml,drinks,0.0,0.5,0.5,0.0,12.751875527426158,0.0,Allergens: Milk,1,0,0,0,0,2,Neutral
Classic Grape - Olipop - 355mL,drinks,0.0,4.23,1.13,11.578162962962963,2.54,0.025,Allergens: Milk,1,0,0,0,0,3,Harmful
Amul Lassi 180ml tpk - 250 ml,drinks,2.0,14.0,14.0,1.2,12.751875527426158,0.065,Allergens: Milk,1,0,0,0,0,2,Neutral
Raspberry & blackcurrant - Aqua Libra,drinks,0.0,0.0,13.901433217189314,11.578162962962963,12.751875527426158,2.62,Allergens: Milk,1,0,0,0,0,3,Harmful
boisson au jus ananas - delice - 1 L,drinks,0.1,10.8,10.8,0.1,0.1,0.1,Allergens: Milk,1,0,0,0,0,3,Harmful
Instant Cocoa Drink Powder - Van Houten - 23g,drinks,7.0,12.0,2.0,29.935,20.232014218009482,2.62,Allergens: Milk,1,0,0,0,0,2,Neutral
coca cola - 33 cl,drinks,0.0,10.6,10.6,0.0,0.0,0.021,Allergens: Milk,1,0,0,0,0,3,Harmful
SPRITE - Coca-Cola - 24cl,drinks,0.0,11.8,11.8,0.0,12.751875527426158,0.024,,0,0,0,0,0,2,Neutral
Lait Drink UHT - Coop - 1ℓ,drinks,3.2,4.9,4.9,0.9,0.0,0.098,,0,0,0,0,0,2,Neutral
Aloe Vera Drink - 500 ml,drinks,0.1,8.28,7.85,0.1,12.751875527426158,0.12,,0,0,0,0,0,2,Neutral
Натурална минерална вода - Газирана - Девин - 1.5 л,drinks,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,0,0,0,2,Neutral
Limonade Bio à l’arôme naturel de citron - Agidra - 75cl,drinks,0.0,8.4,8.4,0.0,0.0,0.01,,0,0,0,0,0,3,Harmful
Emmi Caffè Wendy - 230 ml,drinks,3.0,4.4,3.9,1.0,12.751875527426158,0.078,,0,0,0,0,0,2,Neutral
Yogur líquido infantil fresa - Hacendado - 100g,drinks,2.7,13.0,10.0,2.2,1.1,0.09,Allergens: Milk,1,0,0,0,0,2,Neutral
Soya drink - Lidl,drinks,3.0,3.1,2.5,0.2,0.2,0.15,Allergens: Milk,1,0,0,0,0,2,Neutral
Yogurt Drink Strawberry Cherry - Alpro,drinks,2.3,6.4,6.1,0.2,0.5,0.07,Allergens: Milk,1,0,0,0,0,2,Neutral
Curiosity Cola - Fentimans - 750ml,drinks,0.0,4.0,3.9,0.0,0.0,0.0,Allergens: Milk,1,0,0,0,0,3,Harmful
Soja drink - Albert Heijn - 1 liter,drinks,3.0,3.1,2.5,0.2,0.2,0.15,Allergens: Soybeans,0,0,1,0,0,2,Neutral
Organic oat drink original - lifestyle - 1L,drinks,0.5,10.0,6.2,0.2,0.5,0.02,Allergens: Gluten,0,0,0,1,0,3,Harmful
Kefir Naturalny 1.5% - Mleczna Dolina,drinks,3.6,4.6,4.6,11.578162962962963,12.751875527426158,0.1,Allergens: Gluten,0,0,0,1,0,2,Neutral
Lime Infused Sparkling Water - DASH - 4 x 330 ml,drinks,0.0,0.0,0.0,0.0,0.0,0.001,Allergens: Gluten,0,0,0,1,0,3,Harmful
Haver Drink - Albert Heijn Terra - 200 ml,drinks,0.6,8.1,1.4,0.2,1.1,0.098,Allergens: Gluten,0,0,0,1,0,2,Neutral
"Sprite - 2,5L",drinks,0.0,2.0,2.0,0.0,0.0,0.02,Allergens: Gluten,0,0,0,1,0,3,Harmful
Mandel Drink - Rewe - 1l,drinks,0.8,0.0,0.0,0.2,0.2,0.2,Allergens: Nuts,0,1,0,0,0,3,Harmful
FRijj Strawberry Flavour Milkshake - müller,drinks,3.7,11.0,10.4,0.8,12.751875527426158,0.118,Allergens: Nuts,0,1,0,0,0,2,Neutral
Kefir Protein Drink Chocolate - Biotiful - 330 ml,drinks,6.21,9.12,7.48,0.152,12.751875527426158,0.14,Allergens: Nuts,0,1,0,0,0,1,Beneficial
Unsweet Coconutmilk - Silk,drinks,0.0,1.0,0.0,0.0,12.751875527426158,0.112,Allergens: Nuts,0,1,0,0,0,2,Neutral
Sweet chilli chicken - Sainsbury's - 160g,drinks,14.52,5.67,4.0,0.222,0.556,0.444,Allergens: Nuts,0,1,0,0,0,2,Neutral
Almond Breeze Almondmilk Vanilla Chilled - Blue Diamond - 1.89 L,drinks,0.42,5.83,5.42,0.0,0.4,0.155,Allergens: Nuts,0,1,0,0,0,3,Harmful
Pulp Free Orange Juice - simply orange juice - 11.5 oz,drinks,0.588,10.9,9.71,11.578162962962963,12.751875527426158,2.62,Allergens: Nuts,0,1,0,0,0,2,Neutral
Vitamin Water XXX Acai-Blueberry-Pomegranate - Vitaminwater - 20 fl oz,drinks,0.0,4.399,26.0,0.0,0.0,0.0,Allergens: Nuts,0,1,0,0,0,3,Harmful
"Pure Almond Malk, Vanilla",drinks,0.881,1.32,13.901433217189314,11.578162962962963,1.32,0.154,Allergens: Nuts,0,1,0,0,0,3,Harmful
Fig and almond cake - deluxe - 200 g,drinks,5.0,51.2,48.0,0.5,9.3,0.2,Allergens: Nuts,0,1,0,0,0,2,Neutral
"Boisson à l'eau minérale gazeuse aromatisée - Intermarché - 1,25 L",drinks,12.055957255343081,100.0,78.0,11.578162962962963,12.751875527426158,2.62,Allergens: Nuts,0,1,0,0,0,2,Neutral
"Indian Tonic Water - Schweppes - 1,25 l",drinks,0.0,8.9,8.9,0.0,12.751875527426158,0.0,Allergens: Nuts,0,1,0,0,0,2,Neutral
Fairy Drink - Capri sonne - 200 ml,drinks,0.5,8.7,8.6,0.1,12.751875527426158,0.01,Allergens: Nuts,0,1,0,0,0,2,Neutral
Actimel Classic - Danone - 776 ml,drinks,2.7,3.0,3.0,0.1,12.751875527426158,0.1,Allergens: Milk,1,0,0,0,0,2,Neutral
Mate soft drink with caffeine - Brauerei Loscher - 0.33l,drinks,0.0,5.0,5.0,11.578162962962963,12.751875527426158,0.188,Allergens: Milk,1,0,0,0,0,2,Neutral
Hafer Drink Calcium - Natumi - 1 l,drinks,0.5,8.9,5.8,0.2,0.5,0.12,Allergens: Gluten,0,0,0,1,0,3,Harmful
Getränke - FANTA Orange - Coca-Cola - 0.5l,drinks,0.5,7.7,7.6,0.5,12.751875527426158,0.01,Allergens: Gluten,0,0,0,1,0,2,Neutral
Lactofree semi skimmed milk - Arla - 1 l,drinks,3.5,2.6,2.6,1.0,0.0,0.07,Allergens: Milk,1,0,0,0,0,2,Neutral
Sparkling Lychee Juice Drink Can - Rubicon,drinks,0.5,4.7,4.7,0.0,0.0,0.01,Allergens: Milk,1,0,0,0,0,3,Harmful
Rubicon Juice Drink Mango 1ltr - 1 L,drinks,0.5,13.1,13.1,0.0,12.751875527426158,0.0,Allergens: Milk,1,0,0,0,0,2,Neutral
Monster Energy Ultra - 500 ml,drinks,0.0,0.9,0.0,0.01,12.751875527426158,0.2,Allergens: Milk,1,0,0,0,0,2,Neutral
Soja drink nature Bio - Carrefour BIO - 1l,drinks,3.2,3.0,2.9,0.3,0.5,0.08,Allergens: Soybeans,0,0,1,0,0,2,Neutral
"Spa - 1,5 litre",drinks,14.52,100.0,78.0,11.578162962962963,12.751875527426158,2.62,Allergens: Soybeans,0,0,1,0,0,2,Neutral
"Alpro Soya Drink, Schoko",drinks,3.1,7.7,7.4,0.4,12.751875527426158,0.14,Allergens: Soybeans,0,0,1,0,0,2,Neutral
Soya mild - Alpro - 1 litro,drinks,1.0,70.0,65.0,6.0,4.0,2.62,"Allergens: Milk, Soybeans",1,0,1,0,0,4,Harmful
Coca-Cola cherry - 330 ml,drinks,0.0,11.2,11.2,0.0,12.751875527426158,0.0,"Allergens: Sulphur dioxide and sulphites, fr:e150d",0,0,0,0,0,2,Neutral
Schweppes Tangerine - 1500 ml,drinks,0.0,7.1,7.1,0.0,12.751875527426158,0.01,"Allergens: Sulphur dioxide and sulphites, fr:e150d",0,0,0,0,0,2,Neutral
Aquarius Red Peach - 500ml,drinks,0.0,4.6,4.6,11.578162962962963,12.751875527426158,0.06,"Allergens: Sulphur dioxide and sulphites, fr:e150d",0,0,0,0,0,2,Neutral
Powertabs isotonic drink - Isostar - 120 g,drinks,0.0,75.0,75.0,0.0,0.0,0.0,"Allergens: Sulphur dioxide and sulphites, fr:e150d",0,0,0,0,0,3,Harmful
Eau minérale naturelle gazeuse - Perrier - 6*1 l,drinks,0.0,0.0,0.0,0.0,0.0,0.0,"Allergens: Sulphur dioxide and sulphites, fr:e150d",0,0,0,0,0,2,Neutral
Fonti di Crodo - 33 cl,drinks,14.52,91.0,78.0,29.935,20.232014218009482,2.62,"Allergens: Sulphur dioxide and sulphites, fr:e150d",0,0,0,0,0,2,Neutral
Rockstar Energy Drink - 500 mL,drinks,0.5,12.0,12.0,0.1,12.751875527426158,0.16,"Allergens: Sulphur dioxide and sulphites, fr:e150d",0,0,0,0,0,2,Neutral
Yogurt beber - Danone - 515ml,drinks,2.4,11.8,11.4,0.5,12.751875527426158,0.1,Allergens: Milk,1,0,0,0,0,2,Neutral
L.casei natural - Hacendado,drinks,2.6,12.5,12.5,1.4,12.751875527426158,0.1,Allergens: Milk,1,0,0,0,0,2,Neutral
